,_id,category_code,deadpooled_year,founded_year,lat,lng,name,number_of_employees,oficina,tag_list,total_money_raised
43,5d245689f82093f85a6f0a04,web,,2009.0,54.703145,-1.574948,CompareAway,5.0,"{'type': 'Point', 'coordinates': [-1.574948, 54.703145]}","holiday-villas, holiday-accommodation, holiday-home-rentals, holiday-property",625662.0
44,5d245689f82093f85a6f0a2a,travel,,2009.0,47.3912899,8.5082891,GetYourGuide,75.0,"{'type': 'Point', 'coordinates': [8.5082891, 47.3912899]}","online-travel, web-2-0, tour-guide, travel, travelers, tours, marketplace, eth-zurich",16000000.0
45,5d245689f82093f85a6f0aa0,software,,2010.0,40.7481039,-74.0353787,Integrate,120.0,"{'type': 'Point', 'coordinates': [-74.0353787, 40.7481039]}","marketing-technology, marketing-software, media-services, performance-marketing, cross-channel-marketing",34800000.0
46,5d245689f82093f85a6f0acd,mobile,,2010.0,37.424614,-122.145153,vufind,7.0,"{'type': 'Point', 'coordinates': [-122.145153, 37.424614]}","interest-graph, personalized-commerce, ecommerce, mcommerce, image-commerce, visual-analytics, predictive-analytics, personalization, behavioral-targeting, contextual-targeting, social-analytics, audience-analytics, big-data, computer-vision, ai",930000.0
47,5d245689f82093f85a6f0ad8,travel,,2011.0,21.303049,-157.78907,travelmob,4.0,"{'type': 'Point', 'coordinates': [-157.78907, 21.303049]}","travel, collaborative-consumption, social-stay, apac, asia, alternative-accommodation, vacation-rentals, short-term-rentals, accommodation, villas, apartments, private-rooms, holiday-homes, unique-holiday",1000000.0
48,5d245689f82093f85a6f0ade,photo_video,,2012.0,33.989029,-118.462421,Non-Member Films,,"{'type': 'Point', 'coordinates': [-118.462421, 33.989029]}","non-member-films, zeke-anders, mary-westcott, independent-production-company, filmmaking, narratives, shorts, experimental, artistic",
49,5d245689f82093f85a6f0ae0,photo_video,,2012.0,42.330165,-83.045913,Non-Member Films,,"{'type': 'Point', 'coordinates': [-83.045913, 42.330165]}","non-member-films, zeke-anders, mary-westcott, independent-production-company, filmmaking, narratives, shorts, experimental, artistic",
50,5d245689f82093f85a6f0af7,travel,,2010.0,39.749671,-104.9998449,UsingMiles,15.0,"{'type': 'Point', 'coordinates': [-104.9998449, 39.749671]}","frequent-flyer, frequent-flier, loyalty-program, award-program, reward-program, airline, hotel, airline-ticket, award-seat, jon-nordmark, krista-paul, isherpa, techstars, techstars-boulder-2008",3270000.0
51,5d245689f82093f85a6f0b57,advertising,,2009.0,59.337864,18.036587,Burt,30.0,"{'type': 'Point', 'coordinates': [18.036587, 59.337864]}","techcrunch50, tc50, advertising, reactive-advertising, creativity, copybox, semantic, agency, rich, demo",3500000.0
52,5d245689f82093f85a6f0bf3,advertising,,2009.0,27.913011,-82.702449,Inuvo,50.0,"{'type': 'Point', 'coordinates': [-82.702449, 27.913011]}","affiliate-marketing, search, click-fraud-technology, online-advertising, cpa-advertising, ppc-advertising, ad-network, ad-plaform, technology",4200000.0
53,5d245689f82093f85a6f0bf7,games_video,,2011.0,40.714056,-73.957854,Kidos,,"{'type': 'Point', 'coordinates': [-73.957854, 40.714056]}","kids, learning, games, operating, system",200000.0
54,5d245689f82093f85a6f0bfa,games_video,,2011.0,40.768058,-73.956599,Kidos,,"{'type': 'Point', 'coordinates': [-73.956599, 40.768058]}","kids, learning, games, operating, system",200000.0
55,5d245689f82093f85a6f0c7e,software,,2010.0,40.7481039,-74.0353787,Integrate,120.0,"{'type': 'Point', 'coordinates': [-74.0353787, 40.7481039]}","marketing-technology, marketing-software, media-services, performance-marketing, cross-channel-marketing",34800000.0
56,5d245689f82093f85a6f0c98,mobile,,2010.0,37.424614,-122.145153,vufind,7.0,"{'type': 'Point', 'coordinates': [-122.145153, 37.424614]}","interest-graph, personalized-commerce, ecommerce, mcommerce, image-commerce, visual-analytics, predictive-analytics, personalization, behavioral-targeting, contextual-targeting, social-analytics, audience-analytics, big-data, computer-vision, ai",930000.0
57,5d245689f82093f85a6f0cb4,travel,,2011.0,21.303049,-157.78907,travelmob,4.0,"{'type': 'Point', 'coordinates': [-157.78907, 21.303049]}","travel, collaborative-consumption, social-stay, apac, asia, alternative-accommodation, vacation-rentals, short-term-rentals, accommodation, villas, apartments, private-rooms, holiday-homes, unique-holiday",1000000.0
58,5d245689f82093f85a6f0cc4,photo_video,,2012.0,33.989029,-118.462421,Non-Member Films,,"{'type': 'Point', 'coordinates': [-118.462421, 33.989029]}","non-member-films, zeke-anders, mary-westcott, independent-production-company, filmmaking, narratives, shorts, experimental, artistic",
59,5d245689f82093f85a6f0cd0,photo_video,,2012.0,42.330165,-83.045913,Non-Member Films,,"{'type': 'Point', 'coordinates': [-83.045913, 42.330165]}","non-member-films, zeke-anders, mary-westcott, independent-production-company, filmmaking, narratives, shorts, experimental, artistic",
60,5d245689f82093f85a6f0cd4,travel,,2010.0,39.749671,-104.9998449,UsingMiles,15.0,"{'type': 'Point', 'coordinates': [-104.9998449, 39.749671]}","frequent-flyer, frequent-flier, loyalty-program, award-program, reward-program, airline, hotel, airline-ticket, award-seat, jon-nordmark, krista-paul, isherpa, techstars, techstars-boulder-2008",3270000.0
61,5d245689f82093f85a6f0d33,advertising,,2009.0,59.337864,18.036587,Burt,30.0,"{'type': 'Point', 'coordinates': [18.036587, 59.337864]}","techcrunch50, tc50, advertising, reactive-advertising, creativity, copybox, semantic, agency, rich, demo",3500000.0
62,5d245689f82093f85a6f0dd2,games_video,,2011.0,40.768058,-73.956599,Kidos,,"{'type': 'Point', 'coordinates': [-73.956599, 40.768058]}","kids, learning, games, operating, system",200000.0
63,5d245689f82093f85a6f0dd5,games_video,,2011.0,40.714056,-73.957854,Kidos,,"{'type': 'Point', 'coordinates': [-73.957854, 40.714056]}","kids, learning, games, operating, system",200000.0
64,5d245689f82093f85a6f0de5,advertising,,2009.0,27.913011,-82.702449,Inuvo,50.0,"{'type': 'Point', 'coordinates': [-82.702449, 27.913011]}","affiliate-marketing, search, click-fraud-technology, online-advertising, cpa-advertising, ppc-advertising, ad-network, ad-plaform, technology",4200000.0
65,5d245689f82093f85a6f0e3b,web,,2009.0,37.871087,-122.270913,Magoosh,13.0,"{'type': 'Point', 'coordinates': [-122.270913, 37.871087]}","learning, test-prep, test-preparation, gmat, education, standardized-testing",
66,5d245689f82093f85a6f0ed6,games_video,,2010.0,49.2871668,-123.1169693,Equedia,,"{'type': 'Point', 'coordinates': [-123.1169693, 49.2871668]}","social-network, investment, stock-trading, tag-and-deliver, video-presentation, video-upload, analysts, business-media, connect",
67,5d245689f82093f85a6f0ee5,software,,2012.0,52.126616,5.038078,Navara,80.0,"{'type': 'Point', 'coordinates': [5.038078, 52.126616]}","mobile-work-order, mobile-field-workers, mobile-extention, mobile-software-application, mobile-software-solutions, mobility, software-development, mobile-asset-management",
68,5d245689f82093f85a6f0fc9,advertising,,2010.0,25.655899,-80.424167,Webmoblink,7.0,"{'type': 'Point', 'coordinates': [-80.424167, 25.655899]}","mobile--advertising, web--advertising, ad--serving, targeting--advertising, monetize--web--traffic, monetize--mobile--traffic, buy--mobile--ads, sell--mobile--ads, buy--web--ads, sell--web--ads, build--a--mobile--site, mobile-marketing, landing--page--cre",
69,5d245689f82093f85a6f0fcf,games_video,2013.0,2009.0,42.2802675,-83.7420579,Mybandstock,19.0,"{'type': 'Point', 'coordinates': [-83.7420579, 42.2802675]}",,
70,5d245689f82093f85a6f1018,web,,2009.0,39.9052263,-86.0547016,Formspring,19.0,"{'type': 'Point', 'coordinates': [-86.0547016, 39.9052263]}","self-expression, micro-blogging, social-network, b2c, forms, saas, on-demand-software",14300000.0
71,5d245689f82093f85a6f104e,advertising,,2009.0,37.55909,-122.321836,isocket,,"{'type': 'Point', 'coordinates': [-122.321836, 37.55909]}","advertising, platform, marketing, api, online-ads, offline-ads, ad, market, paas",10100000.0
72,5d245689f82093f85a6f1091,web,,2009.0,48.8785618,2.3603689,Stupeflix,15.0,"{'type': 'Point', 'coordinates': [2.3603689, 48.8785618]}","video, creation, api, cloud, photo, music, seedcamp, seedcamp-2008",
73,5d245689f82093f85a6f109d,games_video,2011.0,2009.0,46.8081938,-71.2373393,Star Fever Agency,5.0,"{'type': 'Point', 'coordinates': [-71.2373393, 46.8081938]}","casual-games, mmos-browser, virtual-worlds",550000.0
74,5d245689f82093f85a6f10f5,web,,2010.0,40.744618,-73.987764,Yipit,23.0,"{'type': 'Point', 'coordinates': [-73.987764, 40.744618]}","new-york, nyc, sales, deals, shopping, dining, recommendation, algorithm, prediction, recommendation-engine",7550000.0
75,5d245689f82093f85a6f1153,education,,2009.0,43.068006,-89.39256,StudyBlue,18.0,"{'type': 'Point', 'coordinates': [-89.39256, 43.068006]}","education, study-tool, flashcards, notes, sharing, academic-network",18500000.0
76,5d245689f82093f85a6f116e,web,,2010.0,51.9630088,7.6267552,fruux,,"{'type': 'Point', 'coordinates': [7.6267552, 51.9630088]}","sync, synchronize, contacts, calendars, events, tasks, adressbook, ios, carddav, caldav",
77,5d245689f82093f85a6f11cd,security,,2011.0,45.3485325,-75.9204125,Cyphercor,3.0,"{'type': 'Point', 'coordinates': [-75.9204125, 45.3485325]}","logintc, online-fraud, identity-theft, billing, authentication, identity-management, 2fa",
78,5d245689f82093f85a6f11ef,web,,2013.0,53.4837067,-2.2439492,Clowdy,11.0,"{'type': 'Point', 'coordinates': [-2.2439492, 53.4837067]}","video, music, photos, software, podcasts, artists, filmmakers, film, bands, labels, studios, sounds, audio-sharing, video-sharing, sharing, discover, creative-content, launch, create",
79,5d245689f82093f85a6f124b,web,,2009.0,37.870457,-122.268354,Carsala,8.0,"{'type': 'Point', 'coordinates': [-122.268354, 37.870457]}",cars,
80,5d245689f82093f85a6f1265,social,,2009.0,46.2121463,6.1503245,HyperWeek,5.0,"{'type': 'Point', 'coordinates': [6.1503245, 46.2121463]}","groups, socialnews, socialmedia, widgets",1310000.0
81,5d245689f82093f85a6f1271,other,,2009.0,30.269967,-97.740833,LaunchPad Coworking,6.0,"{'type': 'Point', 'coordinates': [-97.740833, 30.269967]}","coworking, meeting-room-rental, cafe, wifi, temporary-office-space",
82,5d245689f82093f85a6f129e,enterprise,,2011.0,41.4778641,-72.8190106,Queralt,7.0,"{'type': 'Point', 'coordinates': [-72.8190106, 41.4778641]}","rfid, gps, independent-elder-care, security, location-based-assurance, xcaml, contextual, fine-grain-authorization, pacs, lacs, mobile, tracking, passive, close-loop, consigment, inventory, people, people-tracking, identity-management, logical-and-physica",650000.0
83,5d245689f82093f85a6f1361,enterprise,,2010.0,42.4851017,-71.2089211,FeedHenry,30.0,"{'type': 'Point', 'coordinates': [-71.2089211, 42.4851017]}","ireland, mobile-application-platform, open-standards, software-as-a-service, html5, hybrid-apps, native-app-development, cloud, app-development, enterprise-apps, platform-as-a-service, paas, mobile-backend-as-a-service, baas, telecom-operators, white-labe",9000000.0
84,5d245689f82093f85a6f1391,network_hosting,,2009.0,61.216583,-149.899597,Social1000,1.0,"{'type': 'Point', 'coordinates': [-149.899597, 61.216583]}","social-network, elite, niche",
85,5d245689f82093f85a6f13b1,software,,2011.0,40.7645772,-73.9799007,Unison Technologies,30.0,"{'type': 'Point', 'coordinates': [-73.9799007, 40.7645772]}","unified-communications, messaging, e-mail, telephony",
86,5d245689f82093f85a6f13bf,security,,2011.0,44.867343,-72.114442,NetCitadel,25.0,"{'type': 'Point', 'coordinates': [-72.114442, 44.867343]}","security-orchestration, intelligent-network-security, threat-management, intelligent-threat-management, threat-response, incident-response, network-security-siem, malware-response, malware, fireeye, arcsight, qradar",
87,5d245689f82093f85a6f13c0,web,2011.0,2009.0,40.756054,-73.986951,Livekick,4.0,"{'type': 'Point', 'coordinates': [-73.986951, 40.756054]}",,
88,5d245689f82093f85a6f13c5,enterprise,,2009.0,48.8566667,2.3509871,Jolicloud,,"{'type': 'Point', 'coordinates': [2.3509871, 48.8566667]}","cloud, desktop, html5, webapp",4200000.0
89,5d245689f82093f85a6f13dd,games_video,,2010.0,41.4241228,2.1634249,Tengaged,1.0,"{'type': 'Point', 'coordinates': [2.1634249, 41.4241228]}","social-game, nominations, challenges, evictions",15000.0
90,5d245689f82093f85a6f143c,software,,2010.0,26.2480738,-80.135487,Reachoo,3.0,"{'type': 'Point', 'coordinates': [-80.135487, 26.2480738]}","free-video-classifieds, free-video-advertisements, free-video-dating-service, free-video-resumes, free-job-search, community-and-services, entertainment-and-dining-out, real-estate-for-sale",
91,5d245689f82093f85a6f1468,games_video,,2010.0,37.8053241,-122.4052761,Indee,3.0,"{'type': 'Point', 'coordinates': [-122.4052761, 37.8053241]}",,
92,5d245689f82093f85a6f14b1,other,,2012.0,42.166398,-70.884948,LoveAccess,,"{'type': 'Point', 'coordinates': [-70.884948, 42.166398]}","dating, online-dating",
