,_id,category_code,deadpooled_year,founded_year,lat,lng,name,number_of_employees,oficina,tag_list,total_money_raised
41,5d245689f82093f85a6efac2,games_video,2011.0,2004.0,34.052187,-118.243425,Revver,,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}","video, youtube, usergeneratedvideo, revenue, revenue-share, ugc, ugv, usergeneratedcontent",12700000.0
42,5d245689f82093f85a6efac3,games_video,,,31.169036,-100.076888,Strayform,,"{'type': 'Point', 'coordinates': [-100.076888, 31.169036]}","music, musicmonetization, indiemusic, creativecommons, licensing",
43,5d245689f82093f85a6efac8,games_video,2008.0,2007.0,31.046051,34.851612,KnockaTV,,"{'type': 'Point', 'coordinates': [34.851612, 31.046051]}","tv, video, usergeneratedcontent, ugc",4500000.0
44,5d245689f82093f85a6efad1,games_video,,,37.780134,-122.396744,IODA,,"{'type': 'Point', 'coordinates': [-122.396744, 37.780134]}","musicdistribution, musicaggregator, musicpromotion",
45,5d245689f82093f85a6efad6,games_video,2011.0,2007.0,37.781557,-122.407959,DanceJam,0.0,"{'type': 'Point', 'coordinates': [-122.407959, 37.781557]}","video, dance",4500000.0
46,5d245689f82093f85a6efad7,games_video,,2006.0,37.786942,-122.401245,Kongregate,20.0,"{'type': 'Point', 'coordinates': [-122.401245, 37.786942]}",,19000000.0
47,5d245689f82093f85a6efae0,games_video,2007.0,2007.0,40.445009,-79.948563,SlapVid,,"{'type': 'Point', 'coordinates': [-79.948563, 40.445009]}",slapvid,
48,5d245689f82093f85a6efae7,games_video,,2003.0,37.09024,-95.712891,GoFish,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,24000000.0
49,5d245689f82093f85a6efaf7,games_video,,,40.705898,-74.011398,JumpTV,,"{'type': 'Point', 'coordinates': [-74.011398, 40.705898]}","tvdistribution, contentdistribution, internationalcontent",
50,5d245689f82093f85a6efaff,games_video,2009.0,1999.0,47.579208,-122.155668,Zango,225.0,"{'type': 'Point', 'coordinates': [-122.155668, 47.579208]}","games, videos, downloads, free, adware",40000000.0
51,5d245689f82093f85a6efb08,games_video,,2004.0,37.782263,-122.392142,Mevio,,"{'type': 'Point', 'coordinates': [-122.392142, 37.782263]}","podcast, entertainmentnetwork",48900000.0
52,5d245689f82093f85a6efb16,games_video,,2007.0,34.017373,-118.453218,sezmi,,"{'type': 'Point', 'coordinates': [-118.453218, 34.017373]}","homeentertainment, tv, ondemandvideo",78600000.0
53,5d245689f82093f85a6efb17,games_video,,2007.0,26.207024,-80.157296,sezmi,,"{'type': 'Point', 'coordinates': [-80.157296, 26.207024]}","homeentertainment, tv, ondemandvideo",78600000.0
54,5d245689f82093f85a6efb18,games_video,,2007.0,37.524422,-122.265869,sezmi,,"{'type': 'Point', 'coordinates': [-122.265869, 37.524422]}","homeentertainment, tv, ondemandvideo",78600000.0
55,5d245689f82093f85a6efb1a,games_video,,,37.09024,-95.712891,Ruckus,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,52200000.0
56,5d245689f82093f85a6efb37,games_video,,2008.0,47.597965,-122.151158,YouBeQB,8.0,"{'type': 'Point', 'coordinates': [-122.151158, 47.597965]}","youbeqb, fantasyfootball, fantasyleague, sports",
57,5d245689f82093f85a6efb3b,games_video,,2005.0,42.350274,-71.058768,MocoSpace,25.0,"{'type': 'Point', 'coordinates': [-71.058768, 42.350274]}",mobile-social-networking,10500000.0
58,5d245689f82093f85a6efb43,games_video,,,42.656621,-71.140538,Vtap,,"{'type': 'Point', 'coordinates': [-71.140538, 42.656621]}","vtap, veveo, mobilesearch, videosearch, search",14000000.0
59,5d245689f82093f85a6efb46,games_video,2009.0,2004.0,37.09024,-95.712891,SpiralFrog,15.0,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}","zucchero, music, free",45000000.0
60,5d245689f82093f85a6efb6c,games_video,,2007.0,43.799511,-79.348037,Contrastream,1.0,"{'type': 'Point', 'coordinates': [-79.348037, 43.799511]}","socialmusic, indiemusic",
61,5d245689f82093f85a6efb72,games_video,,2002.0,34.0184659,-118.49863,Xfire,,"{'type': 'Point', 'coordinates': [-118.49863, 34.0184659]}","games, pc, entertainment, onlinegaming, skillgaming, pcgaming, socialnetworking, instantmessaging",7000000.0
62,5d245689f82093f85a6efb73,games_video,2008.0,,37.316466,-121.873881,Videohybrid,2.0,"{'type': 'Point', 'coordinates': [-121.873881, 37.316466]}","videohybrid, video, piracy",
63,5d245689f82093f85a6efb79,games_video,,2006.0,40.723384,-74.001704,OMGPOP,50.0,"{'type': 'Point', 'coordinates': [-74.001704, 40.723384]}","dating, gaming, auction",16600000.000000002
64,5d245689f82093f85a6efb7d,games_video,,2008.0,37.781265,-122.393229,Crunchyroll,50.0,"{'type': 'Point', 'coordinates': [-122.393229, 37.781265]}","crunchyroll, anime, manga, video, gaming, music, kdrama, jdrama, subscription",4800000.0
65,5d245689f82093f85a6efb81,games_video,,2003.0,44.865243,-93.4094629,Yugma,38.0,"{'type': 'Point', 'coordinates': [-93.4094629, 44.865243]}","videochat, messaging, onlinecollaboration, chat",
66,5d245689f82093f85a6efb86,games_video,,2007.0,34.031276,-118.456806,hulu,153.0,"{'type': 'Point', 'coordinates': [-118.456806, 34.031276]}","hulu, video, embeddable, professional, content, black, lost, heroes, simpsons, office, tv, movies",100000000.0
67,5d245689f82093f85a6efb98,games_video,,2007.0,47.611012,-122.333523,MediaPops,0.0,"{'type': 'Point', 'coordinates': [-122.333523, 47.611012]}","mediapops, music, movies, books, discovery, concerts, gasmes, games, new",
68,5d245689f82093f85a6efba9,games_video,2012.0,,33.959799,-118.343938,RotoHog,,"{'type': 'Point', 'coordinates': [-118.343938, 33.959799]}",,8000000.0
69,5d245689f82093f85a6efbaa,games_video,,2006.0,47.6015315,-122.335943,FlowPlay,30.0,"{'type': 'Point', 'coordinates': [-122.335943, 47.6015315]}","flowplay, casual-games, virtual-world, avatars, mmo, casino, mmorpg, ourworld, vegas-world",3970000.0
70,5d245689f82093f85a6efbb7,games_video,,2007.0,43.67084,-83.913153,ChessPark,,"{'type': 'Point', 'coordinates': [-83.913153, 43.67084]}","onlinegames, chess, multiplayer",1000000.0
71,5d245689f82093f85a6efbce,games_video,,2005.0,37.580304,-122.343679,mig33,100.0,"{'type': 'Point', 'coordinates': [-122.343679, 37.580304]}","socialentertainment, platform, clients, android, blackberry, gree, mtk, j2me, web, online, mobile, communities, virtual-gifts, avatars, chat, chatroom, games",32400000.0
72,5d245689f82093f85a6efbd5,games_video,,2006.0,37.887864,-122.26999,Realius,3.0,"{'type': 'Point', 'coordinates': [-122.26999, 37.887864]}","realius, games, realstate",500000.0
73,5d245689f82093f85a6efbd7,games_video,,2006.0,33.020832,-117.077311,Metaplace,12.0,"{'type': 'Point', 'coordinates': [-117.077311, 33.020832]}","metaplace, games, social, facebook, mmo, areae, island-life, my-vineyard",9400000.0
74,5d245689f82093f85a6efbe9,games_video,,2006.0,37.369195,-122.036849,EkkoTV,0.0,"{'type': 'Point', 'coordinates': [-122.036849, 37.369195]}","ekkotv, ekkotvdiscussionplatform, livevideo, debate, discussion",
75,5d245689f82093f85a6efbee,games_video,,2006.0,32.0554,34.7595,SuTree,5.0,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}","sutree, video, instructionalvideos",
76,5d245689f82093f85a6efbf7,games_video,,2006.0,37.396312,-121.961396,PlaySpan,,"{'type': 'Point', 'coordinates': [-121.961396, 37.396312]}","mmog, commerce, gamecommerce",46300000.0
77,5d245689f82093f85a6efbfd,games_video,,,37.384919,-122.053175,Graspr,,"{'type': 'Point', 'coordinates': [-122.053175, 37.384919]}","socialnetworking, video, instructions, howto",2500000.0
78,5d245689f82093f85a6efc04,games_video,,,47.733603,-122.355579,Tioti,3.0,"{'type': 'Point', 'coordinates': [-122.355579, 47.733603]}","iptv, tvaggregator, aggregation, tvguide",
79,5d245689f82093f85a6efc05,games_video,,,37.783898,-122.395234,Rupture,25.0,"{'type': 'Point', 'coordinates': [-122.395234, 37.783898]}","wow, worldofwarcraft, socialnetwork, napster, snocap",3000000.0
80,5d245689f82093f85a6efc0e,games_video,2013.0,2007.0,41.705555,-73.938638,Mixaloo,4.0,"{'type': 'Point', 'coordinates': [-73.938638, 41.705555]}","music, mixtape, revenueshare",
81,5d245689f82093f85a6efc10,games_video,,,51.524323,-0.081169,Tioti,3.0,"{'type': 'Point', 'coordinates': [-0.081169, 51.524323]}","iptv, tvaggregator, aggregation, tvguide",
82,5d245689f82093f85a6efc1a,games_video,,2009.0,53.707739,10.023246,alluc,7.0,"{'type': 'Point', 'coordinates': [10.023246, 53.707739]}","video, piracy, videodatabase",
83,5d245689f82093f85a6efc1b,games_video,,2005.0,40.781159,-73.978332,RayV,,"{'type': 'Point', 'coordinates': [-73.978332, 40.781159]}","television, tv, p2p, virv",16000000.0
84,5d245689f82093f85a6efc39,games_video,,2006.0,37.553743,-122.300246,Veodia,15.0,"{'type': 'Point', 'coordinates': [-122.300246, 37.553743]}","video, streaming",8300000.000000001
85,5d245689f82093f85a6efc46,games_video,,2006.0,51.520779,-0.10759,blinkbox,,"{'type': 'Point', 'coordinates': [-0.10759, 51.520779]}","television, video",
86,5d245689f82093f85a6efc4c,games_video,,1999.0,37.09024,-95.712891,CollegeHumor,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}","humor, videos, college",20000000.0
87,5d245689f82093f85a6efc50,games_video,,,40.7453721,-74.0078293,Vimeo,,"{'type': 'Point', 'coordinates': [-74.0078293, 40.7453721]}","video, sharing",
88,5d245689f82093f85a6efc57,games_video,,2002.0,37.09024,-95.712891,OnLive,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,56500000.0
89,5d245689f82093f85a6efc5f,games_video,,,37.40047,-122.072981,PicksPal,,"{'type': 'Point', 'coordinates': [-122.072981, 37.40047]}","fantasysports, gaming, picks, sports",15000000.0
90,5d245689f82093f85a6efc64,games_video,,2005.0,42.292649,-83.734673,Zattoo,45.0,"{'type': 'Point', 'coordinates': [-83.734673, 42.292649]}","p2p, onlinevideo, p2pstreaming, online-tv",10000000.0
91,5d245689f82093f85a6efc67,games_video,,2007.0,40.757929,-73.985506,Jango,,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}","personalizedradio, internetradio, radio, musicrecommendation",
92,5d245689f82093f85a6efc69,games_video,,2007.0,39.016745,-77.023821,Qloud,,"{'type': 'Point', 'coordinates': [-77.023821, 39.016745]}","socialmusic, mymusic, socialnetworkingapplications, musicplayers, personalizedradio",600000.0
93,5d245689f82093f85a6efc72,games_video,2008.0,,37.548482,-122.320534,Akimbo,,"{'type': 'Point', 'coordinates': [-122.320534, 37.548482]}",ondemandvideo,35700000.0
94,5d245689f82093f85a6efc77,games_video,,2007.0,38.977092,-94.370901,FilmCrave,3.0,"{'type': 'Point', 'coordinates': [-94.370901, 38.977092]}","movies, social-network, trailers, reviews, bootstrapped, lists, social-media, friends",
95,5d245689f82093f85a6efc78,games_video,,2007.0,37.279132,-121.956295,DraftMix,3.0,"{'type': 'Point', 'coordinates': [-121.956295, 37.279132]}","fantasy-sports, y-combinator, fantasy-football",
96,5d245689f82093f85a6efc7b,games_video,,2007.0,34.064139,-118.468672,GotCast,5.0,"{'type': 'Point', 'coordinates': [-118.468672, 34.064139]}",crowdsourcing,50000.0
97,5d245689f82093f85a6efc81,games_video,,,40.916003,-73.952052,Fleaflicker,,"{'type': 'Point', 'coordinates': [-73.952052, 40.916003]}",fantasysports,
98,5d245689f82093f85a6efc9a,games_video,,,34.152826,-118.465582,Fix8,,"{'type': 'Point', 'coordinates': [-118.465582, 34.152826]}","avatar, video-im, im, video",5000000.0
99,5d245689f82093f85a6efcbb,games_video,,1999.0,39.105555,-77.179772,ZeniMax,,"{'type': 'Point', 'coordinates': [-77.179772, 39.105555]}",,586000000.0
100,5d245689f82093f85a6efcc2,games_video,2009.0,,37.862592,-122.493561,Blowtorch,,"{'type': 'Point', 'coordinates': [-122.493561, 37.862592]}","entertainment, movies, filmstudio",50000000.0
101,5d245689f82093f85a6efcc3,games_video,,,37.866833,-122.267796,Dabble,,"{'type': 'Point', 'coordinates': [-122.267796, 37.866833]}",video,350000.0
102,5d245689f82093f85a6efcd1,games_video,,,42.352096,-71.064632,SnapYap,,"{'type': 'Point', 'coordinates': [-71.064632, 42.352096]}","videoconferencing, videocalls, videomessaging, webcam, video-conferencing, video-chat, tokbox, userplane, Seesmic",
103,5d245689f82093f85a6efcd8,games_video,,,40.099703,-75.39599,RedLasso,,"{'type': 'Point', 'coordinates': [-75.39599, 40.099703]}","radio, tv, clips, share",6510551.0
104,5d245689f82093f85a6efcf0,games_video,,2006.0,40.606061,-73.822331,Motionbox,,"{'type': 'Point', 'coordinates': [-73.822331, 40.606061]}","video, video-sharing, video-hosting, video-editing, video-streaming, personal-video, videography",17200000.0
105,5d245689f82093f85a6efd00,games_video,,2003.0,46.227638,2.213749,Kewego,65.0,"{'type': 'Point', 'coordinates': [2.213749, 46.227638]}",,19400000.0
106,5d245689f82093f85a6efd1c,games_video,,1998.0,37.09024,-95.712891,WildTangent,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}","games, online-games, video-games, online-advertising",84000000.0
107,5d245689f82093f85a6efd30,games_video,2008.0,2007.0,40.752516,-73.973072,WeShow,0.0,"{'type': 'Point', 'coordinates': [-73.973072, 40.752516]}","videoaggregator, videoaggregation, videosearch",5000000.0
108,5d245689f82093f85a6efd35,games_video,,2007.0,47.680496,-122.120938,Picktastic,2.0,"{'type': 'Point', 'coordinates': [-122.120938, 47.680496]}","sports, betting",
109,5d245689f82093f85a6efd3d,games_video,,2004.0,37.790346,-122.40185,PlayFirst,,"{'type': 'Point', 'coordinates': [-122.40185, 37.790346]}","mobile-games, iphone-games, ipad-games, casual-games, diner-dash, chocolatier, dream-chronicles, wedding-dash, dinertown-zoo",37700000.0
110,5d245689f82093f85a6efd4c,games_video,,,56.130366,-106.346771,Kdice,,"{'type': 'Point', 'coordinates': [-106.346771, 56.130366]}",mutiplayergaming,
111,5d245689f82093f85a6efd5a,games_video,,2006.0,47.600818,-122.334117,Delve Networks,,"{'type': 'Point', 'coordinates': [-122.334117, 47.600818]}","audio, video, podcast, search",9650000.0
112,5d245689f82093f85a6efd62,games_video,,2007.0,40.565602,-74.331811,LiveHire,5.0,"{'type': 'Point', 'coordinates': [-74.331811, 40.565602]}","Job-Interviews, Real-Time-Video-Job-Interviews, Interview-online",
113,5d245689f82093f85a6efd65,games_video,2009.0,2006.0,37.476479,-122.221717,PlayCafe,,"{'type': 'Point', 'coordinates': [-122.221717, 37.476479]}","online-gaming-network, live-games, online-games",
114,5d245689f82093f85a6efd70,games_video,,,36.1062,-115.1374,DeepRockDrive,,"{'type': 'Point', 'coordinates': [-115.1374, 36.1062]}","music, concert, livemusic",3000000.0
115,5d245689f82093f85a6efd95,games_video,,2007.0,37.775196,-122.419204,Outspark,,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",,23300000.0
116,5d245689f82093f85a6efda0,games_video,,2006.0,22.572646,88.363895,Scrabulous,30.0,"{'type': 'Point', 'coordinates': [88.363895, 22.572646]}","scrabble, gaming, game, facebookapp, facebookapplication",
117,5d245689f82093f85a6efda7,games_video,,,52.373812,4.890951,livecastr,,"{'type': 'Point', 'coordinates': [4.890951, 52.373812]}","livestreaming, videocalling, cellphones, videopublishing",
118,5d245689f82093f85a6efdab,games_video,,,40.748641,-73.981947,Qtrax,,"{'type': 'Point', 'coordinates': [-73.981947, 40.748641]}","p2p, music, legaldownloads",
119,5d245689f82093f85a6efdad,games_video,,,37.09024,-95.712891,iVideosongs,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}","music, video, tutorials",3300000.0
120,5d245689f82093f85a6efdae,games_video,,2006.0,52.6638571,-8.6267726,WorldTV,5.0,"{'type': 'Point', 'coordinates': [-8.6267726, 52.6638571]}","tv, channel, video, broadcast, web2ireland",1000000.0
121,5d245689f82093f85a6efdb1,games_video,,2008.0,34.031764,-118.461884,WonderHowTo,12.0,"{'type': 'Point', 'coordinates': [-118.461884, 34.031764]}","how-to-videos, how-to, how-to-video, wonderhowto, wonder, video, instructional-videos, video-tutorials",
122,5d245689f82093f85a6efdb3,games_video,,2006.0,51.5001524,-0.1262362,WorldTV,5.0,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}","tv, channel, video, broadcast, web2ireland",1000000.0
123,5d245689f82093f85a6efdb7,games_video,,2007.0,37.765158,-122.404234,Zynga,115.0,"{'type': 'Point', 'coordinates': [-122.404234, 37.765158]}","facebookapplications, games, socialnetworking, casualgames, vcmania, facebook",860000000.0
124,5d245689f82093f85a6efdc7,games_video,,2005.0,42.964911,-85.6704213,Spout,,"{'type': 'Point', 'coordinates': [-85.6704213, 42.964911]}","films, movies, tags, dvds, groups, mavens, filmlovers, trailers, video, festivals, filmcouch",
125,5d245689f82093f85a6efdd3,games_video,,2006.0,37.09024,-95.712891,YouPorn,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",mature,
126,5d245689f82093f85a6efdd4,games_video,2011.0,2007.0,59.3412176,18.0614125,TV Shack,,"{'type': 'Point', 'coordinates': [18.0614125, 59.3412176]}","piracy, video, tv, movies, anime, documentaries",
127,5d245689f82093f85a6efdf4,games_video,,2002.0,40.757929,-73.985506,Gawker Media,,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",,
128,5d245689f82093f85a6efdf7,games_video,,2006.0,51.500152,-0.126236,idiomag,,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}","media, personalization, attention, attention-data, magazine, music, video, flash",
129,5d245689f82093f85a6efdfb,games_video,,2008.0,25.2948,51.5082,Triptuber,2.0,"{'type': 'Point', 'coordinates': [51.5082, 25.2948]}",,
130,5d245689f82093f85a6efe0f,games_video,,,42.375392,-71.118487,Maven Networks,0.0,"{'type': 'Point', 'coordinates': [-71.118487, 42.375392]}",,12000000.0
131,5d245689f82093f85a6efe18,games_video,,2003.0,52.5131826,13.3941489,GameDuell,200.0,"{'type': 'Point', 'coordinates': [13.3941489, 52.5131826]}","games, social, cross-platform, berlin, fun, good-time, community",17500000.0
132,5d245689f82093f85a6efe26,games_video,,2007.0,37.244187,-121.9053,JukeFly,2.0,"{'type': 'Point', 'coordinates': [-121.9053, 37.244187]}","music, streaming, social, community",
133,5d245689f82093f85a6efe4d,games_video,,2005.0,36.977905,-122.03336,Recombinant,10.0,"{'type': 'Point', 'coordinates': [-122.03336, 36.977905]}","music, interactive, interactive-music, music-apps, virtual-talent, intelligent-instruments",
134,5d245689f82093f85a6efe5f,games_video,,1999.0,36.0592598,-95.957865,TV Guide,,"{'type': 'Point', 'coordinates': [-95.957865, 36.0592598]}",,
135,5d245689f82093f85a6efe62,games_video,,1912.0,40.7577017,-73.9858165,Paramount Pictures,,"{'type': 'Point', 'coordinates': [-73.9858165, 40.7577017]}",,
136,5d245689f82093f85a6efe70,games_video,,1997.0,37.25142,-121.968687,Netflix,2000.0,"{'type': 'Point', 'coordinates': [-121.968687, 37.25142]}","movies, dvd-rental, online-video-rental, video-download, movie-download",230000000.0
137,5d245689f82093f85a6efe7a,games_video,,2011.0,37.446823,-122.161523,Social Gaming Network,100.0,"{'type': 'Point', 'coordinates': [-122.161523, 37.446823]}","social, gaming, sgn",17100000.0
138,5d245689f82093f85a6efe80,games_video,,2011.0,34.0698494,-118.4054182,Social Gaming Network,100.0,"{'type': 'Point', 'coordinates': [-118.4054182, 34.0698494]}","social, gaming, sgn",17100000.0
139,5d245689f82093f85a6efe92,games_video,,,33.874609,-117.881607,Qbox,,"{'type': 'Point', 'coordinates': [-117.881607, 33.874609]}","music, music-videos, network-music, aggregate",
140,5d245689f82093f85a6efea7,games_video,,2008.0,37.269175,-119.306607,Newsclipper,0.0,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}","web, news, flash, video, content, embedded, tv, network, station, clip",
141,5d245689f82093f85a6efeab,games_video,2011.0,2007.0,42.36787,-71.078258,YouCastr,5.0,"{'type': 'Point', 'coordinates': [-71.078258, 42.36787]}","sports, broadcasting, live, podcasting",500000.0
142,5d245689f82093f85a6efeb1,games_video,,2006.0,32.936973,-117.240431,RiffTrax,8.0,"{'type': 'Point', 'coordinates': [-117.240431, 32.936973]}",video-humor,5000000.0
143,5d245689f82093f85a6efeb5,games_video,2010.0,2007.0,30.268735,-97.745209,FameCast,,"{'type': 'Point', 'coordinates': [-97.745209, 30.268735]}","music, video, socialnetwork, socialmedia, artists, fans, platform, social, network, profile",9700000.0
144,5d245689f82093f85a6efeb8,games_video,,2008.0,37.534317,-122.294847,CineGoGo,2.0,"{'type': 'Point', 'coordinates': [-122.294847, 37.534317]}","movie, cinema, theater, online-video, film, fan, watch, theatre, film-fan, community, download, indie, independent-film, home-theater",
145,5d245689f82093f85a6efeb9,games_video,,2007.0,37.590056,-122.347654,HD Greetings,5.0,"{'type': 'Point', 'coordinates': [-122.347654, 37.590056]}","video, high-definition, personalized, viral, ecards, marketing, web-services, greeting-cards",
146,5d245689f82093f85a6efebb,games_video,,2007.0,37.87168,-122.269494,Redux,11.0,"{'type': 'Point', 'coordinates': [-122.269494, 37.87168]}","people-discovery, discovery, people, discovery-network",8109999.999999999
147,5d245689f82093f85a6efec3,games_video,,2007.0,37.40384,-122.07808,Raptr,,"{'type': 'Point', 'coordinates': [-122.07808, 37.40384]}",,27000000.0
148,5d245689f82093f85a6efecb,games_video,,,50.791481,6.066681,iOpener,,"{'type': 'Point', 'coordinates': [6.066681, 50.791481]}",,11327150.0
149,5d245689f82093f85a6efecf,games_video,,2007.0,40.757929,-73.985506,Camlink,4.0,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}","speed-dating, dating, video, online-speed-dating",
150,5d245689f82093f85a6efed4,games_video,2010.0,2001.0,44.977482,-93.264351,Swarmcast,,"{'type': 'Point', 'coordinates': [-93.264351, 44.977482]}","swarmcast, autobahn, streaming-video, live-streaming, internet-video, online-video-video-delivery",
151,5d245689f82093f85a6efeeb,games_video,,2001.0,34.19099,-118.486428,Animax Entertainment,55.0,"{'type': 'Point', 'coordinates': [-118.486428, 34.19099]}","creative, animation, virtual-worlds, mmogs, games, casual-games",
152,5d245689f82093f85a6efeec,games_video,,2004.0,-33.884685,151.216427,2threads,30.0,"{'type': 'Point', 'coordinates': [151.216427, -33.884685]}","fashion, social-network, music, lifestyle, beauty, art",300000.0
153,5d245689f82093f85a6efeef,games_video,,1998.0,38.6581,-77.2501,Operation Sports,4.0,"{'type': 'Point', 'coordinates': [-77.2501, 38.6581]}","sports-video-games, sports-games, games, operation-sports, sports-gaming",
154,5d245689f82093f85a6efef5,games_video,,2005.0,43.124351,5.929313,EMOB,8.0,"{'type': 'Point', 'coordinates': [5.929313, 43.124351]}","emob, elearning, video, screencast, screencasting, tutorial",
155,5d245689f82093f85a6eff14,games_video,,2007.0,43.626128,-84.227415,I Heart Movies,2.0,"{'type': 'Point', 'coordinates': [-84.227415, 43.626128]}","movies, dvd-collection, film-ratings, trailers",
156,5d245689f82093f85a6eff18,games_video,,,37.548615,-121.988479,ulink,7.0,"{'type': 'Point', 'coordinates': [-121.988479, 37.548615]}","social, bookmarking, search-engine, video",
157,5d245689f82093f85a6eff23,games_video,,2007.0,-26.665908,153.088303,Sporting Connections,1.0,"{'type': 'Point', 'coordinates': [153.088303, -26.665908]}","sports, community",
158,5d245689f82093f85a6eff46,games_video,,2001.0,40.717248,-74.002662,Boonty,150.0,"{'type': 'Point', 'coordinates': [-74.002662, 40.717248]}","games, free-online-games, community, social-casual-gaming, casual-games, video-games, pc-games, items, play-4-free, advertising-games, boonty, cafe-com",10000000.0
159,5d245689f82093f85a6eff56,games_video,,2004.0,34.031328,-118.471463,Generate,,"{'type': 'Point', 'coordinates': [-118.471463, 34.031328]}","video, professional, cross-platform, entertainment, tv, production, talent-management, research, millennials",8000000.0
160,5d245689f82093f85a6eff61,games_video,,2004.0,40.7570972,-73.969821,Generate,,"{'type': 'Point', 'coordinates': [-73.969821, 40.7570972]}","video, professional, cross-platform, entertainment, tv, production, talent-management, research, millennials",8000000.0
