,userId,Reputation,Views,UpVotes,DownVotes,postId
562,25,4968,641,328,23,11366
563,25,4968,641,328,23,12002
564,25,4968,641,328,23,12991
565,25,4968,641,328,23,13900
566,25,4968,641,328,23,14456
567,25,4968,641,328,23,15350
568,25,4968,641,328,23,15495
569,25,4968,641,328,23,15946
570,25,4968,641,328,23,16090
571,25,4968,641,328,23,16273
572,25,4968,641,328,23,16354
573,25,4968,641,328,23,17378
574,25,4968,641,328,23,19074
575,25,4968,641,328,23,19188
576,25,4968,641,328,23,21055
577,25,4968,641,328,23,22354
578,25,4968,641,328,23,29158
579,25,4968,641,328,23,29319
580,25,4968,641,328,23,29604
581,25,4968,641,328,23,29605
582,25,4968,641,328,23,29867
583,25,4968,641,328,23,29870
584,25,4968,641,328,23,31591
585,25,4968,641,328,23,32076
586,25,4968,641,328,23,32385
587,25,4968,641,328,23,35432
588,25,4968,641,328,23,35433
589,25,4968,641,328,23,35435
590,25,4968,641,328,23,36120
591,25,4968,641,328,23,38050
592,25,4968,641,328,23,38381
593,25,4968,641,328,23,38651
594,25,4968,641,328,23,38654
595,25,4968,641,328,23,38659
596,25,4968,641,328,23,39036
597,25,4968,641,328,23,40347
598,25,4968,641,328,23,40516
599,25,4968,641,328,23,43532
600,25,4968,641,328,23,45442
601,25,4968,641,328,23,45975
602,25,4968,641,328,23,48795
603,25,4968,641,328,23,50069
604,25,4968,641,328,23,51472
605,25,4968,641,328,23,58940
606,25,4968,641,328,23,61661
607,25,4968,641,328,23,61750
608,25,4968,641,328,23,64885
609,25,4968,641,328,23,65044
610,25,4968,641,328,23,65185
611,25,4968,641,328,23,65329
612,25,4968,641,328,23,65964
613,25,4968,641,328,23,66537
614,25,4968,641,328,23,66781
615,25,4968,641,328,23,67758
616,25,4968,641,328,23,68348
617,25,4968,641,328,23,68461
618,25,4968,641,328,23,68465
619,25,4968,641,328,23,68605
620,25,4968,641,328,23,69201
621,25,4968,641,328,23,69215
622,25,4968,641,328,23,71468
623,25,4968,641,328,23,72062
624,25,4968,641,328,23,72232
625,25,4968,641,328,23,73397
626,25,4968,641,328,23,73590
627,25,4968,641,328,23,73710
628,25,4968,641,328,23,76611
629,25,4968,641,328,23,77206
630,25,4968,641,328,23,80895
631,25,4968,641,328,23,80911
632,25,4968,641,328,23,81150
633,25,4968,641,328,23,81507
634,25,4968,641,328,23,83409
635,25,4968,641,328,23,83881
636,25,4968,641,328,23,84037
637,25,4968,641,328,23,85521
638,25,4968,641,328,23,85847
639,25,4968,641,328,23,85880
640,25,4968,641,328,23,86077
641,25,4968,641,328,23,86281
642,25,4968,641,328,23,86786
643,25,4968,641,328,23,86885
644,25,4968,641,328,23,87815
645,25,4968,641,328,23,89666
646,25,4968,641,328,23,90119
647,25,4968,641,328,23,90440
648,25,4968,641,328,23,92143
649,25,4968,641,328,23,92331
650,25,4968,641,328,23,92416
651,25,4968,641,328,23,93856
652,25,4968,641,328,23,94125
653,25,4968,641,328,23,96284
654,25,4968,641,328,23,96392
655,25,4968,641,328,23,99033
656,25,4968,641,328,23,99700
657,25,4968,641,328,23,108868
658,25,4968,641,328,23,111283
659,25,4968,641,328,23,111292
660,25,4968,641,328,23,111595
661,25,4968,641,328,23,111756
662,25,4968,641,328,23,113298
663,25,4968,641,328,23,113337
664,25,4968,641,328,23,113887
665,25,4968,641,328,23,114659
666,25,4968,641,328,23,114763
667,26,3150,257,138,7,6848
668,26,3150,257,138,7,6932
669,26,3150,257,138,7,6979
670,26,3150,257,138,7,7011
671,26,3150,257,138,7,7358
672,26,3150,257,138,7,7434
673,26,3150,257,138,7,7500
674,26,3150,257,138,7,7516
675,26,3150,257,138,7,7526
676,26,3150,257,138,7,7602
677,26,3150,257,138,7,8092
678,26,3150,257,138,7,8177
679,26,3150,257,138,7,8332
680,26,3150,257,138,7,8529
681,26,3150,257,138,7,8570
682,26,3150,257,138,7,8819
683,26,3150,257,138,7,8875
684,26,3150,257,138,7,8876
685,26,3150,257,138,7,9847
686,26,3150,257,138,7,10006
687,26,3150,257,138,7,10151
688,26,3150,257,138,7,10153
689,26,3150,257,138,7,10240
690,26,3150,257,138,7,10255
691,26,3150,257,138,7,10358
692,26,3150,257,138,7,10421
693,26,3150,257,138,7,10438
694,26,3150,257,138,7,10451
695,26,3150,257,138,7,10538
696,26,3150,257,138,7,10663
697,26,3150,257,138,7,10792
698,26,3150,257,138,7,10793
699,26,3150,257,138,7,10843
700,26,3150,257,138,7,10844
701,26,3150,257,138,7,10994
702,26,3150,257,138,7,11103
703,26,3150,257,138,7,11258
704,26,3150,257,138,7,11291
705,26,3150,257,138,7,11300
706,26,3150,257,138,7,11323
707,26,3150,257,138,7,11349
708,26,3150,257,138,7,11633
709,26,3150,257,138,7,11673
710,26,3150,257,138,7,11721
711,26,3150,257,138,7,11738
712,26,3150,257,138,7,11744
713,26,3150,257,138,7,11789
714,26,3150,257,138,7,11806
715,26,3150,257,138,7,11820
716,26,3150,257,138,7,11834
717,26,3150,257,138,7,11851
718,26,3150,257,138,7,11881
719,26,3150,257,138,7,12004
720,26,3150,257,138,7,12323
721,26,3150,257,138,7,12375
722,26,3150,257,138,7,12870
723,26,3150,257,138,7,12895
724,26,3150,257,138,7,13094
725,26,3150,257,138,7,13133
726,29,2250,318,28,1,2700
727,29,2250,318,28,1,4114
728,29,2250,318,28,1,8465
729,29,2250,318,28,1,10327
730,29,2250,318,28,1,11451
731,29,2250,318,28,1,25813
732,30,2185,312,40,3,439
733,30,2185,312,40,3,600
734,30,2185,312,40,3,603
735,30,2185,312,40,3,606
736,30,2185,312,40,3,607
737,30,2185,312,40,3,613
738,30,2185,312,40,3,626
739,30,2185,312,40,3,635
740,30,2185,312,40,3,841
741,30,2185,312,40,3,1100
742,30,2185,312,40,3,2771
743,30,2185,312,40,3,2772
744,30,2185,312,40,3,2775
745,30,2185,312,40,3,3118
746,30,2185,312,40,3,3898
747,30,2185,312,40,3,3901
748,30,2185,312,40,3,4267
749,30,2185,312,40,3,4285
750,30,2185,312,40,3,4286
751,30,2185,312,40,3,6320
752,30,2185,312,40,3,6421
753,30,2185,312,40,3,6710
754,30,2185,312,40,3,7293
755,30,2185,312,40,3,7347
756,30,2185,312,40,3,7364
757,30,2185,312,40,3,7860
758,30,2185,312,40,3,8526
759,30,2185,312,40,3,10478
760,30,2185,312,40,3,10806
761,30,2185,312,40,3,11537
762,30,2185,312,40,3,11872
763,30,2185,312,40,3,12281
764,30,2185,312,40,3,12880
765,30,2185,312,40,3,13483
766,30,2185,312,40,3,15394
767,30,2185,312,40,3,15480
768,30,2185,312,40,3,16961
769,30,2185,312,40,3,21850
770,30,2185,312,40,3,106373
771,33,221,11,2,0,512
772,33,221,11,2,0,1148
773,34,185,27,23,0,11
774,34,185,27,23,0,371
775,34,185,27,23,0,881
776,34,185,27,23,0,51282
777,34,185,27,23,0,51346
778,34,185,27,23,0,82217
779,34,185,27,23,0,99046
780,34,185,27,23,0,103418
781,36,1570,173,26,1,14
782,36,1570,173,26,1,18
783,36,1570,173,26,1,29
784,36,1570,173,26,1,48
785,36,1570,173,26,1,52
786,36,1570,173,26,1,67
787,36,1570,173,26,1,71
788,36,1570,173,26,1,117
789,36,1570,173,26,1,157
790,36,1570,173,26,1,315
791,36,1570,173,26,1,316
792,36,1570,173,26,1,440
793,36,1570,173,26,1,441
794,36,1570,173,26,1,442
795,36,1570,173,26,1,470
796,36,1570,173,26,1,576
797,36,1570,173,26,1,1003
798,36,1570,173,26,1,1005
799,36,1570,173,26,1,7225
800,36,1570,173,26,1,7357
801,36,1570,173,26,1,8044
802,36,1570,173,26,1,10744
803,36,1570,173,26,1,13869
804,36,1570,173,26,1,14002
805,36,1570,173,26,1,14129
806,36,1570,173,26,1,17283
807,36,1570,173,26,1,21071
808,36,1570,173,26,1,31726
809,36,1570,173,26,1,113626
810,37,156,2,0,0,8
811,37,156,2,0,0,20
812,37,156,2,0,0,8222
813,38,133,15,1,0,7
814,39,1651,255,12,0,59
815,39,1651,255,12,0,98
816,39,1651,255,12,0,113
817,39,1651,255,12,0,135
818,39,1651,255,12,0,429
819,39,1651,255,12,0,456
820,39,1651,255,12,0,522
821,39,1651,255,12,0,558
822,39,1651,255,12,0,583
823,39,1651,255,12,0,824
824,39,1651,255,12,0,839
825,39,1651,255,12,0,935
826,39,1651,255,12,0,1069
827,39,1651,255,12,0,1187
828,40,41,8,2,0,214
829,41,611,83,12,0,60
830,41,611,83,12,0,66
831,41,611,83,12,0,84
832,41,611,83,12,0,120
833,46,111,350,59,15,105
834,46,111,350,59,15,107
835,46,111,350,59,15,404
836,46,111,350,59,15,6621
837,46,111,350,59,15,6622
838,50,101,3,3,0,9
839,52,861,62,12,0,5171
840,52,861,62,12,0,5233
841,52,861,62,12,0,5270
842,52,861,62,12,0,5333
843,52,861,62,12,0,5414
844,52,861,62,12,0,6078
845,52,861,62,12,0,6480
846,52,861,62,12,0,6940
847,52,861,62,12,0,11093
